timestamp,Position Value,datetime
1707955200000.0,0.0,2024-02-15 00:00:00
1707955500000.0,0.0,2024-02-15 00:05:00
1707955800000.0,0.0,2024-02-15 00:10:00
1707956100000.0,0.0,2024-02-15 00:15:00
1707956400000.0,0.0,2024-02-15 00:20:00
1707956700000.0,0.0,2024-02-15 00:25:00
1707957000000.0,0.0,2024-02-15 00:30:00
1707957300000.0,0.0,2024-02-15 00:35:00
1707957600000.0,0.0,2024-02-15 00:40:00
1707957900000.0,0.0,2024-02-15 00:45:00
1707958200000.0,0.0,2024-02-15 00:50:00
1707958500000.0,0.0,2024-02-15 00:55:00
1707958800000.0,0.0,2024-02-15 01:00:00
1707959100000.0,0.0,2024-02-15 01:05:00
1707959400000.0,0.0,2024-02-15 01:10:00
1707959700000.0,0.0,2024-02-15 01:15:00
1707960000000.0,0.0,2024-02-15 01:20:00
1707960300000.0,0.0,2024-02-15 01:25:00
1707960600000.0,0.0,2024-02-15 01:30:00
1707960900000.0,0.0,2024-02-15 01:35:00
1707961200000.0,0.0,2024-02-15 01:40:00
1707961500000.0,0.0,2024-02-15 01:45:00
1707961800000.0,0.0,2024-02-15 01:50:00
1707962100000.0,0.0,2024-02-15 01:55:00
1707962400000.0,0.0,2024-02-15 02:00:00
1707962700000.0,0.0,2024-02-15 02:05:00
1707963000000.0,0.0,2024-02-15 02:10:00
1707963300000.0,0.0,2024-02-15 02:15:00
1707963600000.0,0.0,2024-02-15 02:20:00
1707963900000.0,0.0,2024-02-15 02:25:00
1707964200000.0,0.0,2024-02-15 02:30:00
1707964500000.0,0.0,2024-02-15 02:35:00
1707964800000.0,0.0,2024-02-15 02:40:00
1707965100000.0,0.0,2024-02-15 02:45:00
1707965400000.0,0.0,2024-02-15 02:50:00
1707965700000.0,0.0,2024-02-15 02:55:00
1707966000000.0,0.0,2024-02-15 03:00:00
1707966300000.0,0.0,2024-02-15 03:05:00
1707966600000.0,0.0,2024-02-15 03:10:00
1707966900000.0,0.0,2024-02-15 03:15:00
1707967200000.0,0.0,2024-02-15 03:20:00
1707967500000.0,0.0,2024-02-15 03:25:00
1707967800000.0,0.0,2024-02-15 03:30:00
1707968100000.0,0.0,2024-02-15 03:35:00
1707968400000.0,0.0,2024-02-15 03:40:00
1707968700000.0,0.0,2024-02-15 03:45:00
1707969000000.0,0.0,2024-02-15 03:50:00
1707969300000.0,0.0,2024-02-15 03:55:00
1707969600000.0,0.0,2024-02-15 04:00:00
1707969900000.0,0.0,2024-02-15 04:05:00
1707970200000.0,0.0,2024-02-15 04:10:00
1707970500000.0,0.0,2024-02-15 04:15:00
1707970800000.0,0.0,2024-02-15 04:20:00
1707971100000.0,0.0,2024-02-15 04:25:00
1707971400000.0,0.0,2024-02-15 04:30:00
1707971700000.0,0.0,2024-02-15 04:35:00
1707972000000.0,0.0,2024-02-15 04:40:00
1707972300000.0,0.0,2024-02-15 04:45:00
1707972600000.0,0.0,2024-02-15 04:50:00
1707972900000.0,0.0,2024-02-15 04:55:00
1707973200000.0,0.0,2024-02-15 05:00:00
1707973500000.0,0.0,2024-02-15 05:05:00
1707973800000.0,0.0,2024-02-15 05:10:00
1707974100000.0,0.0,2024-02-15 05:15:00
